BILLING_DOC,GPART,CONTRACT_ACCOUNT,PLAN_TYPE,BILLING_PERIOD,USAGE_UNITS,INVOICE_AMOUNT,CURRENCY,PAYMENT_STATUS,DUNNING_LEVEL,DUE_DATE,BASE_FEE,USAGE_RATE,STATUS,REGION,INDUSTRY,EXPECTED_AMOUNT,AMOUNT_DEVIATION_PCT,CUST_ROLLING_MEAN,DEV_FROM_OWN_HISTORY,DOC_COUNT_SAME_PERIOD,IS_DUPLICATE_PERIOD,AMOUNT_TO_BASE_RATIO,ANOMALY_SCORE_RAW,ANOMALY_DECISION_SCORE,PREDICTED_ANOMALY,RULE_FLAG_DUPLICATE,FINAL_ANOMALY_FLAG,IS_TRUE_ANOMALY
BILLDOC512297,BP100473,CA200472,PREMIUM,2025-12,132.46,4157.95,INR,PAID,0,2025-12-22,3999,1.2,ACTIVE,US-WEST,FinServ,4157.952,-4.810060338376811e-07,3901.914444444444,256.0355555555557,1,0,1.0397474368592148,1,0.22050656296813204,0,0,0,0
BILLDOC512298,BP100473,CA200472,PREMIUM,2026-01,72.81,4086.38,INR,PAID,0,2026-01-22,3999,1.2,ACTIVE,US-WEST,FinServ,4086.372,1.957726805162519e-06,3915.3900000000003,170.98999999999978,1,0,1.021850462615654,1,0.21847047936882003,0,0,0,0
BILLDOC512299,BP100473,CA200472,PREMIUM,2026-02,65.35,4077.42,INR,PAID,0,2026-02-22,3999,1.2,ACTIVE,US-WEST,FinServ,4077.42,0.0,3923.9394999999995,153.48050000000057,1,0,1.019609902475619,1,0.2283123539454534,0,0,0,0
BILLDOC512300,BP100473,CA200472,PREMIUM,2026-03,99.84,4118.81,INR,PAID,0,2026-03-22,3999,1.2,ACTIVE,US-WEST,FinServ,4118.808,4.855773807391492e-07,3931.2480952380947,187.56190476190568,1,0,1.0299599899974994,1,0.23034503020535402,0,0,0,0
BILLDOC512301,BP100473,CA200472,PREMIUM,2026-04,45.97,4054.17,INR,PAID,0,2026-04-22,3999,1.2,ACTIVE,US-WEST,FinServ,4054.164,1.4799598634535057e-06,3939.7736363636363,114.39636363636373,1,0,1.0137959489872468,1,0.2113561721518908,0,0,0,0
BILLDOC512302,BP100473,CA200472,PREMIUM,2026-05,130.77,4155.92,INR,PAID,0,2026-05-22,3999,1.2,ACTIVE,US-WEST,FinServ,4155.924,-9.624815083012616e-07,3944.7473913043477,211.17260869565234,1,0,1.0392398099524882,1,0.22103823641389408,0,0,0,0
BILLDOC512303,BP100473,CA200472,PREMIUM,2026-06,130.52,4155.62,INR,PAID,0,2026-06-22,3999,1.2,ACTIVE,US-WEST,FinServ,4155.624,-9.625509911159943e-07,3953.54625,202.07375000000002,1,0,1.0391647911977995,1,0.2218696491444025,0,0,0,0
BILLDOC512304,BP100474,CA200473,ENTERPRISE,2024-03,89.17,10132.75,INR,PAID,0,2024-03-22,9999,1.5,ACTIVE,IN-WEST,Manufacturing,10132.755,-4.934492148679845e-07,10132.75,0.0,1,0,1.0133763376337634,1,0.1813548832986953,0,0,0,0
BILLDOC512305,BP100474,CA200473,ENTERPRISE,2024-04,90.73,10135.1,INR,PAID,0,2024-04-22,9999,1.5,ACTIVE,IN-WEST,Manufacturing,10135.095,4.933352870415752e-07,10132.75,2.350000000000364,1,0,1.0136113611361137,1,0.18078941036290014,0,0,0,0
BILLDOC512306,BP100474,CA200473,ENTERPRISE,2024-05,98.19,10146.29,INR,PAID,0,2024-05-22,9999,1.5,ACTIVE,IN-WEST,Manufacturing,10146.285,4.927912039745221e-07,10133.925,12.3650000000016,1,0,1.0147304730473048,1,0.18274765577519353,0,0,0,0
BILLDOC512307,BP100474,CA200473,ENTERPRISE,2024-06,101.3,10150.95,INR,OVERDUE,1,2024-06-22,9999,1.5,ACTIVE,IN-WEST,Manufacturing,10150.95,0.0,10138.046666666667,12.903333333333649,1,0,1.0151965196519652,1,0.06731589032019514,0,0,0,0
BILLDOC512308,BP100474,CA200473,ENTERPRISE,2024-07,103.18,10153.77,INR,PAID,0,2024-07-22,9999,1.5,ACTIVE,IN-WEST,Manufacturing,10153.77,0.0,10141.272500000001,12.49749999999949,1,0,1.0154785478547854,1,0.1881542610160455,0,0,0,0
BILLDOC512309,BP100474,CA200473,ENTERPRISE,2024-08,113.96,10169.93,INR,PAID,0,2024-08-22,9999,1.5,ACTIVE,IN-WEST,Manufacturing,10169.94,-9.832899702671087e-07,10143.772,26.157999999999447,1,0,1.017094709470947,1,0.1659607269473063,0,0,0,0
BILLDOC512310,BP100474,CA200473,ENTERPRISE,2024-09,95.68,10142.53,INR,PAID,0,2024-09-22,9999,1.5,ACTIVE,IN-WEST,Manufacturing,10142.52,9.859482653441432e-07,10148.131666666666,-5.601666666665551,1,0,1.0143544354435443,1,0.16977620904626478,0,0,0,0
BILLDOC512311,BP100474,CA200473,ENTERPRISE,2024-10,123.58,10184.37,INR,PAID,0,2024-10-22,9999,1.5,ACTIVE,IN-WEST,Manufacturing,10184.37,0.0,10147.33142857143,37.03857142857123,1,0,1.0185388538853886,1,0.178251096057006,0,0,0,0
BILLDOC512312,BP100474,CA200473,ENTERPRISE,2024-11,111.15,10165.72,INR,PAID,0,2024-11-22,9999,1.5,ACTIVE,IN-WEST,Manufacturing,10165.725,-4.918488352791989e-07,10151.96125,13.758749999999054,1,0,1.0166736673667367,1,0.18156188387226457,0,0,0,0
BILLDOC512313,BP100474,CA200473,ENTERPRISE,2024-12,84.83,10126.24,INR,PAID,0,2024-12-22,9999,1.5,ACTIVE,IN-WEST,Manufacturing,10126.245,-4.937664456092692e-07,10153.49,-27.25,1,0,1.0127252725272526,1,0.1787944416252612,0,0,0,0
BILLDOC512314,BP100474,CA200473,ENTERPRISE,2025-01,133.38,10199.07,INR,PAID,0,2025-01-22,9999,1.5,ACTIVE,IN-WEST,Manufacturing,10199.07,0.0,10150.765000000001,48.30499999999847,1,0,1.02000900090009,1,0.1746934077304722,0,0,0,0
BILLDOC512315,BP100474,CA200473,ENTERPRISE,2025-02,66.04,10098.07,INR,OVERDUE,0,2025-02-22,9999,1.5,ACTIVE,IN-WEST,Manufacturing,10098.06,9.902892238923397e-07,10155.156363636364,-57.086363636364695,1,0,1.0099079907990798,1,0.1496315002218177,0,0,0,0
BILLDOC512316,BP100474,CA200473,ENTERPRISE,2025-03,97.7,10145.54,INR,PAID,0,2025-03-22,9999,1.5,ACTIVE,IN-WEST,Manufacturing,10145.55,-9.85653808654956e-07,10150.399166666668,-4.859166666667079,1,0,1.0146554655465547,1,0.16907807580992817,0,0,0,0
BILLDOC512317,BP100474,CA200473,ENTERPRISE,2025-04,124.17,10185.26,INR,OPEN,0,2025-04-22,9999,1.5,ACTIVE,IN-WEST,Manufacturing,10185.255,4.909057260734891e-07,10150.025384615386,35.23461538461379,1,0,1.0186278627862786,1,0.17482387500463148,0,0,0,0
BILLDOC512318,BP100474,CA200473,ENTERPRISE,2025-05,81.92,10121.88,INR,OPEN,0,2025-05-22,9999,1.5,ACTIVE,IN-WEST,Manufacturing,10121.88,0.0,10152.542142857143,-30.662142857143408,1,0,1.0122892289228922,1,0.18250121732868457,0,0,0,0
BILLDOC512319,BP100474,CA200473,ENTERPRISE,2025-06,107.74,10160.61,INR,PAID,0,2025-06-22,9999,1.5,ACTIVE,IN-WEST,Manufacturing,10160.61,0.0,10150.498,10.11200000000099,1,0,1.0161626162616262,1,0.18774237220082002,0,0,0,0
BILLDOC512320,BP100474,CA200473,ENTERPRISE,2025-07,113.58,10169.38,INR,OVERDUE,2,2025-07-22,9999,1.5,ACTIVE,IN-WEST,Manufacturing,10169.37,9.833450841496856e-07,10151.130000000001,18.24999999999818,1,0,1.017039703970397,-1,-0.007621148969006897,1,0,1,0
BILLDOC512321,BP100474,CA200473,ENTERPRISE,2025-08,78.49,10116.73,INR,PAID,0,2025-08-22,9999,1.5,ACTIVE,IN-WEST,Manufacturing,10116.735,-4.942305992020779e-07,10152.203529411765,-35.47352941176541,1,0,1.0117741774177418,1,0.17564460733979836,0,0,0,0
BILLDOC512322,BP100474,CA200473,ENTERPRISE,2025-09,98.19,10146.28,INR,PAID,0,2025-09-22,9999,1.5,ACTIVE,IN-WEST,Manufacturing,10146.285,-4.927912037952457e-07,10150.232777777777,-3.952777777776646,1,0,1.0147294729472949,1,0.18366055202921328,0,0,0,0
BILLDOC512323,BP100474,CA200473,ENTERPRISE,2025-10,96.09,10143.13,INR,PAID,0,2025-10-22,9999,1.5,ACTIVE,IN-WEST,Manufacturing,10143.135,-4.929442426842031e-07,10150.024736842106,-6.894736842106795,1,0,1.0144144414441443,1,0.18396300100434687,0,0,0,0
BILLDOC512324,BP100474,CA200473,ENTERPRISE,2025-11,86.21,10128.31,INR,PAID,0,2025-11-22,9999,1.5,ACTIVE,IN-WEST,Manufacturing,10128.315,-4.936655308428533e-07,10149.68,-21.3700000000008,1,0,1.012932293229323,1,0.18084156126641654,0,0,0,0
BILLDOC512325,BP100474,CA200473,ENTERPRISE,2025-12,157.54,10235.31,INR,OPEN,0,2025-12-22,9999,1.5,ACTIVE,IN-WEST,Manufacturing,10235.31,0.0,10148.66238095238,86.64761904761872,1,0,1.0236333633363335,1,0.15724060655573818,0,0,0,0
BILLDOC512326,BP100474,CA200473,ENTERPRISE,2026-01,80.92,40646.41,INR,PAID,0,2026-01-22,9999,1.5,ACTIVE,IN-WEST,Manufacturing,10120.38,3.0162928664733943,10152.600909090908,30493.809090909097,1,0,4.065047504750475,-1,-0.1660981659437859,1,0,1,1
BILLDOC512327,BP100474,CA200473,ENTERPRISE,2026-02,125.12,10186.68,INR,PAID,0,2026-02-22,9999,1.5,ACTIVE,IN-WEST,Manufacturing,10186.68,0.0,11478.418695652173,-1291.7386956521732,1,0,1.0187698769876987,1,0.14473874793141278,0,0,0,0
BILLDOC512328,BP100474,CA200473,ENTERPRISE,2026-03,90.18,10134.27,INR,OPEN,0,2026-03-22,9999,1.5,ACTIVE,IN-WEST,Manufacturing,10134.27,0.0,11424.59625,-1290.32625,1,0,1.0135283528352836,1,0.15360130416072787,0,0,0,0
BILLDOC512329,BP100474,CA200473,ENTERPRISE,2026-04,72.83,10108.25,INR,PAID,0,2026-04-22,9999,1.5,ACTIVE,IN-WEST,Manufacturing,10108.245,4.946457074595683e-07,11372.9832,-1264.7332000000006,1,0,1.010926092609261,1,0.13676538843478758,0,0,0,0
BILLDOC512330,BP100474,CA200473,ENTERPRISE,2026-05,102.57,10152.86,INR,PAID,0,2026-05-22,9999,1.5,ACTIVE,IN-WEST,Manufacturing,10152.855,4.92472314537993e-07,11324.339615384615,-1171.4796153846146,1,0,1.0153875387538756,1,0.14969782786574876,0,0,0,0
BILLDOC512331,BP100474,CA200473,ENTERPRISE,2026-06,116.23,10173.34,INR,OVERDUE,1,2026-06-22,9999,1.5,ACTIVE,IN-WEST,Manufacturing,10173.345,-4.914804323651312e-07,11280.951481481481,-1107.611481481481,1,0,1.0174357435743575,1,0.03600108719845252,0,0,0,0
BILLDOC512332,BP100475,CA200474,BASIC,2024-05,123.01,560.51,INR,PAID,0,2024-05-22,499,0.5,ACTIVE,US-EAST,Retail,560.505,8.920527024728508e-06,560.51,0.0,1,0,1.1232665330661322,1,0.22563319209004962,0,0,0,0
BILLDOC512333,BP100475,CA200474,BASIC,2024-06,139.06,568.53,INR,OVERDUE,3,2024-06-22,499,0.5,ACTIVE,US-EAST,Retail,568.53,0.0,560.51,8.019999999999982,1,0,1.1393386773547094,-1,-0.010460624682697928,1,0,1,0
BILLDOC512334,BP100475,CA200474,BASIC,2024-07,173.63,585.82,INR,OVERDUE,0,2024-07-22,499,0.5,ACTIVE,US-EAST,Retail,585.815,8.535117741941487e-06,564.52,21.300000000000068,1,0,1.1739879759519039,1,0.18325997314736003,0,0,0,0
BILLDOC512335,BP100475,CA200474,BASIC,2024-08,106.26,552.13,INR,PAID,0,2024-08-22,499,0.5,ACTIVE,US-EAST,Retail,552.13,0.0,571.62,-19.49000000000001,1,0,1.1064729458917835,1,0.2529888791927583,0,0,0,0
BILLDOC512336,BP100475,CA200474,BASIC,2024-09,83.42,540.71,INR,OVERDUE,1,2024-09-22,499,0.5,ACTIVE,US-EAST,Retail,540.71,0.0,566.7475,-26.03749999999991,1,0,1.0835871743486976,1,0.13345317132770762,0,0,0,0
BILLDOC512337,BP100475,CA200474,BASIC,2024-10,111.32,554.66,INR,PAID,0,2024-10-22,499,0.5,ACTIVE,US-EAST,Retail,554.66,0.0,561.54,-6.8799999999999955,1,0,1.1115430861723445,1,0.2520296853347083,0,0,0,0
BILLDOC512338,BP100475,CA200474,BASIC,2024-11,93.34,545.67,INR,PAID,0,2024-11-22,499,0.5,ACTIVE,US-EAST,Retail,545.67,0.0,560.3933333333333,-14.723333333333358,1,0,1.0935270541082163,1,0.2579942556713848,0,0,0,0
BILLDOC512339,BP100475,CA200474,BASIC,2024-12,123.15,560.57,INR,PAID,0,2024-12-22,499,0.5,ACTIVE,US-EAST,Retail,560.575,-8.919413102609734e-06,558.29,2.2800000000000864,1,0,1.1233867735470944,1,0.22778260599344374,0,0,0,0
BILLDOC512340,BP100475,CA200474,BASIC,2025-01,67.57,532.79,INR,OPEN,0,2025-01-22,499,0.5,ACTIVE,US-EAST,Retail,532.785,9.384648591824944e-06,558.575,-25.785000000000082,2,1,1.0677154308617234,-1,-0.010244017669214345,1,1,1,1
BILLDOC512341,BP100475,CA200474,BASIC,2025-01,67.57,532.79,INR,OPEN,0,2025-01-22,499,0.5,ACTIVE,US-EAST,Retail,532.785,9.384648591824944e-06,555.71,-22.920000000000073,2,1,1.0677154308617234,-1,-0.009843876661736362,1,1,1,1
BILLDOC512342,BP100475,CA200474,BASIC,2025-02,159.21,578.6,INR,PAID,0,2025-02-22,499,0.5,ACTIVE,US-EAST,Retail,578.605,-8.641473889778783e-06,553.418,25.182000000000016,1,0,1.1595190380761524,1,0.19551598751647403,0,0,0,0
BILLDOC512343,BP100475,CA200474,BASIC,2025-03,121.4,559.7,INR,PAID,0,2025-03-22,499,0.5,ACTIVE,US-EAST,Retail,559.7,0.0,555.7072727272727,3.992727272727393,1,0,1.1216432865731465,1,0.24616278074226144,0,0,0,0
BILLDOC512344,BP100475,CA200474,BASIC,2025-04,57.9,527.95,INR,PAID,0,2025-04-22,499,0.5,ACTIVE,US-EAST,Retail,527.95,0.0,556.04,-28.089999999999918,1,0,1.0580160320641283,1,0.25643700426019905,0,0,0,0
BILLDOC512345,BP100475,CA200474,BASIC,2025-05,82.27,540.14,INR,PAID,0,2025-05-22,499,0.5,ACTIVE,US-EAST,Retail,540.135,9.256945022995089e-06,553.8792307692308,-13.739230769230858,1,0,1.082444889779559,1,0.23422963045050194,0,0,0,0
BILLDOC512346,BP100475,CA200474,BASIC,2025-06,120.4,559.2,INR,PAID,0,2025-06-22,499,0.5,ACTIVE,US-EAST,Retail,559.2,0.0,552.8978571428571,6.30214285714294,1,0,1.1206412825651304,1,0.24704954423074998,0,0,0,0
BILLDOC512347,BP100475,CA200474,BASIC,2025-07,129.41,563.7,INR,PAID,0,2025-07-22,499,0.5,ACTIVE,US-EAST,Retail,563.705,-8.869887618515805e-06,553.318,10.382000000000062,1,0,1.1296593186372745,1,0.222690267512692,0,0,0,0
BILLDOC512348,BP100475,CA200474,BASIC,2025-08,68.19,533.1,INR,OVERDUE,1,2025-08-22,499,0.5,ACTIVE,US-EAST,Retail,533.095,9.37919132611533e-06,553.966875,-20.866874999999936,1,0,1.0683366733466935,1,0.10381759456716932,0,0,0,0
BILLDOC512349,BP100475,CA200474,BASIC,2025-09,117.83,557.91,INR,PAID,0,2025-09-22,499,0.5,ACTIVE,US-EAST,Retail,557.915,-8.961938646559875e-06,552.7394117647059,5.170588235294076,1,0,1.1180561122244488,1,0.2300665139698524,0,0,0,0
BILLDOC512350,BP100475,CA200474,BASIC,2025-10,51.32,524.66,INR,PAID,0,2025-10-22,499,0.5,ACTIVE,US-EAST,Retail,524.66,0.0,553.0266666666666,-28.366666666666674,1,0,1.0514228456913828,1,0.2556931650827526,0,0,0,0
BILLDOC512351,BP100475,CA200474,BASIC,2025-11,97.77,547.88,INR,PAID,0,2025-11-22,499,0.5,ACTIVE,US-EAST,Retail,547.885,-9.12600271954051e-06,551.5336842105263,-3.6536842105263077,1,0,1.0979559118236473,1,0.23854193666217266,0,0,0,0
BILLDOC512352,BP100475,CA200474,BASIC,2025-12,127.8,562.9,INR,OPEN,0,2025-12-22,499,0.5,ACTIVE,US-EAST,Retail,562.9,0.0,551.351,11.548999999999978,1,0,1.1280561122244488,1,0.2440723722106698,0,0,0,0
BILLDOC512353,BP100475,CA200474,BASIC,2026-01,86.21,542.11,INR,PAID,0,2026-01-22,499,0.5,ACTIVE,US-EAST,Retail,542.105,9.22330544819814e-06,551.9009523809524,-9.790952380952376,1,0,1.0863927855711424,1,0.2340525753775788,0,0,0,0
BILLDOC512354,BP100475,CA200474,BASIC,2026-02,62.33,530.16,INR,OPEN,0,2026-02-22,499,0.5,ACTIVE,US-EAST,Retail,530.165,-9.431026189951153e-06,551.4559090909091,-21.295909090909163,1,0,1.062444889779559,1,0.2339116400182521,0,0,0,0
BILLDOC512355,BP100475,CA200474,BASIC,2026-03,103.66,550.83,INR,PAID,0,2026-03-22,499,0.5,ACTIVE,US-EAST,Retail,550.83,0.0,550.53,0.3000000000000682,1,0,1.1038677354709419,1,0.25478881673315995,0,0,0,0
BILLDOC512356,BP100475,CA200474,BASIC,2026-04,84.88,541.44,INR,OVERDUE,0,2026-04-22,499,0.5,ACTIVE,US-EAST,Retail,541.44,0.0,550.5425,-9.102499999999964,1,0,1.085050100200401,1,0.25774001447212974,0,0,0,0
BILLDOC512357,BP100475,CA200474,BASIC,2026-05,115.74,556.87,INR,PAID,0,2026-05-22,499,0.5,ACTIVE,US-EAST,Retail,556.87,0.0,550.1784,6.691599999999994,1,0,1.1159719438877755,1,0.24921325675474,0,0,0,0
BILLDOC512358,BP100475,CA200474,BASIC,2026-06,77.87,537.93,INR,OPEN,0,2026-06-22,499,0.5,ACTIVE,US-EAST,Retail,537.935,-9.294803275480222e-06,550.4357692307692,-12.50576923076926,1,0,1.078016032064128,1,0.238639199034547,0,0,0,0
BILLDOC512359,BP100476,CA200475,STANDARD,2024-05,80.68,1563.55,INR,PAID,0,2024-05-22,1499,0.8,ACTIVE,US-EAST,Media,1563.544,3.837435978685677e-06,1563.55,0.0,1,0,1.0430620413609073,1,0.25309751336434866,0,0,0,0
BILLDOC512360,BP100476,CA200475,STANDARD,2024-06,49.47,1538.58,INR,OPEN,0,2024-06-22,1499,0.8,ACTIVE,US-EAST,Media,1538.576,2.599806574329388e-06,1563.55,-24.970000000000027,1,0,1.0264042695130087,1,0.2495817255315405,0,0,0,0
BILLDOC512361,BP100476,CA200475,STANDARD,2024-07,104.25,1582.4,INR,OPEN,0,2024-07-22,1499,0.8,ACTIVE,US-EAST,Media,1582.4,0.0,1551.065,31.335000000000036,1,0,1.055637091394263,1,0.26622287319063004,0,0,0,0
BILLDOC512362,BP100476,CA200475,STANDARD,2024-08,95.98,1575.78,INR,PAID,0,2024-08-22,1499,0.8,ACTIVE,US-EAST,Media,1575.784,-2.5384189712122893e-06,1561.51,14.269999999999982,1,0,1.0512208138759174,1,0.26030612107952006,0,0,0,0
BILLDOC512363,BP100476,CA200475,STANDARD,2024-09,70.29,1555.23,INR,PAID,0,2024-09-22,1499,0.8,ACTIVE,US-EAST,Media,1555.232,-1.2859817698920202e-06,1565.0774999999999,-9.847499999999854,1,0,1.037511674449633,1,0.2596941473247545,0,0,0,0
BILLDOC512364,BP100476,CA200475,STANDARD,2024-10,104.84,1582.88,INR,PAID,0,2024-10-22,1499,0.8,ACTIVE,US-EAST,Media,1582.872,5.054104185327808e-06,1563.108,19.772000000000162,1,0,1.0559573048699133,1,0.2489991835630594,0,0,0,0
BILLDOC512365,BP100476,CA200475,STANDARD,2024-11,125.68,1599.54,INR,PAID,0,2024-11-22,1499,0.8,ACTIVE,US-EAST,Media,1599.544,-2.500712703203404e-06,1566.4033333333334,33.13666666666654,1,0,1.0670713809206138,1,0.25808642858667974,0,0,0,0
BILLDOC512366,BP100476,CA200475,STANDARD,2024-12,94.61,1574.69,INR,PAID,0,2024-12-22,1499,0.8,ACTIVE,US-EAST,Media,1574.688,1.2700928691605614e-06,1571.1371428571426,3.5528571428574196,1,0,1.050493662441628,1,0.26464098686254806,0,0,0,0
BILLDOC512367,BP100476,CA200475,STANDARD,2025-01,106.7,1584.36,INR,PAID,0,2025-01-22,1499,0.8,ACTIVE,US-EAST,Media,1584.3600000000001,-1.4351137080160573e-16,1571.58125,12.778749999999945,1,0,1.0569446297531686,1,0.2663660895804954,0,0,0,0
BILLDOC512368,BP100476,CA200475,STANDARD,2025-02,106.83,1584.47,INR,PAID,0,2025-02-22,1499,0.8,ACTIVE,US-EAST,Media,1584.464,3.7867695322112038e-06,1573.0011111111112,11.468888888888841,1,0,1.0570180120080053,1,0.25384464458230754,0,0,0,0
BILLDOC512369,BP100476,CA200475,STANDARD,2025-03,69.89,1554.91,INR,PAID,0,2025-03-22,1499,0.8,ACTIVE,US-EAST,Media,1554.912,-1.286246424204525e-06,1574.148,-19.23799999999983,1,0,1.0372981987991996,1,0.25918049103276875,0,0,0,0
BILLDOC512370,BP100476,CA200475,STANDARD,2025-04,151.41,1620.13,INR,PAID,0,2025-04-22,1499,0.8,ACTIVE,US-EAST,Media,1620.128,1.2344703629466807e-06,1572.3990909090908,47.730909090909336,1,0,1.0808072048032022,1,0.2543038895641723,0,0,0,0
BILLDOC512371,BP100476,CA200475,STANDARD,2025-05,88.23,1569.58,INR,PAID,0,2025-05-22,1499,0.8,ACTIVE,US-EAST,Media,1569.584,-2.5484459577396213e-06,1576.3766666666668,-6.796666666666852,1,0,1.0470847231487659,1,0.25919241608620897,0,0,0,0
BILLDOC512372,BP100476,CA200475,STANDARD,2025-06,116.4,1592.12,INR,OVERDUE,0,2025-06-22,1499,0.8,ACTIVE,US-EAST,Media,1592.12,0.0,1575.853846153846,16.266153846153884,1,0,1.0621214142761841,1,0.2658897186136622,0,0,0,0
BILLDOC512373,BP100476,CA200475,STANDARD,2025-07,119.23,1594.38,INR,PAID,0,2025-07-22,1499,0.8,ACTIVE,US-EAST,Media,1594.384,-2.5088059086803507e-06,1577.0157142857145,17.364285714285643,1,0,1.0636290860573716,1,0.2593027337080828,0,0,0,0
BILLDOC512374,BP100476,CA200475,STANDARD,2025-08,96.51,1576.21,INR,PAID,0,2025-08-22,1499,0.8,ACTIVE,US-EAST,Media,1576.208,1.2688680681437388e-06,1578.1733333333332,-1.9633333333331393,1,0,1.0515076717811875,1,0.2647442681022461,0,0,0,0
BILLDOC512375,BP100476,CA200475,STANDARD,2025-09,115.17,1591.14,INR,PAID,0,2025-09-22,1499,0.8,ACTIVE,US-EAST,Media,1591.136,2.5139271565301685e-06,1578.050625,13.089375000000018,1,0,1.0614676450967313,1,0.26075601249931346,0,0,0,0
BILLDOC512376,BP100476,CA200475,STANDARD,2025-10,106.15,1583.92,INR,PAID,0,2025-10-22,1499,0.8,ACTIVE,US-EAST,Media,1583.92,0.0,1578.820588235294,5.099411764706019,1,0,1.0566511007338226,1,0.2663660895804954,0,0,0,0
BILLDOC512377,BP100476,CA200475,STANDARD,2025-11,64.56,1550.65,INR,PAID,0,2025-11-22,1499,0.8,ACTIVE,US-EAST,Media,1550.648,1.2897833681016454e-06,1579.1038888888888,-28.45388888888874,1,0,1.0344563042028019,1,0.25981562999710195,0,0,0,0
BILLDOC512378,BP100476,CA200475,STANDARD,2025-12,91.69,1572.35,INR,PAID,0,2025-12-22,1499,0.8,ACTIVE,US-EAST,Media,1572.352,-1.2719798112509665e-06,1577.6063157894737,-5.256315789473774,1,0,1.0489326217478319,1,0.2640082370758544,0,0,0,0
BILLDOC512379,BP100476,CA200475,STANDARD,2026-01,84.69,1566.75,INR,PAID,0,2026-01-22,1499,0.8,ACTIVE,US-EAST,Media,1566.752,-1.27652621471216e-06,1577.3435,-10.593499999999949,1,0,1.0451967978652434,1,0.26297997080931473,0,0,0,0
BILLDOC512380,BP100476,CA200475,STANDARD,2026-02,88.46,1569.77,INR,PAID,0,2026-02-22,1499,0.8,ACTIVE,US-EAST,Media,1569.768,1.274073621039992e-06,1576.8390476190477,-7.069047619047751,1,0,1.0472114743162109,1,0.26340565731343785,0,0,0,0
BILLDOC512381,BP100476,CA200475,STANDARD,2026-03,67.4,1552.92,INR,PAID,0,2026-03-22,1499,0.8,ACTIVE,US-EAST,Media,1552.92,0.0,1576.5177272727271,-23.59772727272707,1,0,1.0359706470980654,1,0.26213522090701524,0,0,0,0
BILLDOC512382,BP100476,CA200475,STANDARD,2026-04,128.16,1601.53,INR,PAID,0,2026-04-22,1499,0.8,ACTIVE,US-EAST,Media,1601.528,1.2488073889140285e-06,1575.4917391304348,26.038260869565192,1,0,1.0683989326217478,1,0.2615597391454686,0,0,0,0
BILLDOC512383,BP100476,CA200475,STANDARD,2026-05,140.05,-239.41,INR,PAID,0,2026-05-22,1499,0.8,ACTIVE,US-EAST,Media,1611.04,-1.148605869500447,1576.5766666666668,-1815.986666666667,1,0,-0.1597131420947298,-1,-0.04805764683608238,1,0,1,1
BILLDOC512384,BP100476,CA200475,STANDARD,2026-06,124.45,1598.56,INR,PAID,0,2026-06-22,1499,0.8,ACTIVE,US-EAST,Media,1598.56,0.0,1503.9372,94.62279999999987,1,0,1.0664176117411608,1,0.2620122751594627,0,0,0,0
BILLDOC512385,BP100477,CA200476,BASIC,2024-02,131.76,564.88,INR,PAID,0,2024-02-22,499,0.5,CHURNED,IN-SOUTH,Telecom,564.88,0.0,564.88,0.0,1,0,1.1320240480961923,1,0.23855272828388846,0,0,0,0
BILLDOC512386,BP100477,CA200476,BASIC,2024-03,91.38,544.69,INR,PAID,0,2024-03-22,499,0.5,CHURNED,IN-SOUTH,Telecom,544.69,0.0,564.88,-20.18999999999994,1,0,1.0915631262525052,1,0.2581044756863411,0,0,0,0
BILLDOC512387,BP100477,CA200476,BASIC,2024-04,84.09,541.05,INR,PAID,0,2024-04-22,499,0.5,CHURNED,IN-SOUTH,Telecom,541.045,9.24137548631898e-06,554.7850000000001,-13.735000000000127,1,0,1.0842685370741483,1,0.23279023100184515,0,0,0,0
BILLDOC512388,BP100477,CA200476,BASIC,2024-05,80.54,539.27,INR,PAID,0,2024-05-22,499,0.5,CHURNED,IN-SOUTH,Telecom,539.27,0.0,550.2066666666666,-10.93666666666661,1,0,1.0807014028056112,1,0.25989343001777726,0,0,0,0
BILLDOC512389,BP100477,CA200476,BASIC,2024-06,116.1,557.05,INR,OVERDUE,1,2024-06-22,499,0.5,CHURNED,IN-SOUTH,Telecom,557.05,0.0,547.4725,9.577499999999986,1,0,1.1163326653306613,1,0.12921273530182237,0,0,0,0
BILLDOC512390,BP100477,CA200476,BASIC,2024-07,105.68,551.84,INR,OPEN,0,2024-07-22,499,0.5,CHURNED,IN-SOUTH,Telecom,551.84,0.0,549.388,2.451999999999998,1,0,1.1058917835671342,1,0.25422898274961037,0,0,0,0
BILLDOC512391,BP100477,CA200476,BASIC,2024-08,98.07,548.03,INR,PAID,0,2024-08-22,499,0.5,CHURNED,IN-SOUTH,Telecom,548.035,-9.123504885628569e-06,549.7966666666666,-1.7666666666666515,1,0,1.098256513026052,1,0.23854193666217266,0,0,0,0
BILLDOC512392,BP100477,CA200476,BASIC,2024-09,132.38,565.19,INR,PAID,0,2024-09-22,499,0.5,CHURNED,IN-SOUTH,Telecom,565.19,0.0,549.5442857142857,15.645714285714348,1,0,1.1326452905811624,1,0.23941092602718284,0,0,0,0
